sep=	
Time	Channel1	Channel2
0.00015999999999999999	0.99375	0.5750000000000001
0.000164	0.9875	0.5750000000000001
0.000168	0.9875	0.58125
0.00017199999999999998	1	0.5875
0.000176	0.9875	0.5875
0.00017999999999999998	0.9875	0.59375
0.000184	0.99375	0.6000000000000001
0.000188	0.99375	0.6125
0.000192	0.99375	0.6125
0.000196	0.99375	0.61875
0.00019999999999999998	0.9875	0.61875
0.000204	0.99375	0.625
0.000208	0.99375	0.6312500000000001
0.000212	0.9875	0.6312500000000001
0.000216	0.99375	0.64375
0.00021999999999999998	0.9875	0.6375000000000001
0.000224	0.99375	0.65
0.00022799999999999999	0.99375	0.65625
0.000232	0.99375	0.65625
0.000236	0.99375	0.65625
0.00023999999999999998	0.99375	0.6625000000000001
0.000244	0.99375	0.66875
0.000248	0.99375	0.675
0.000252	0.9875	0.675
0.000256	0.99375	0.68125
0.00026	0.99375	0.68125
0.00026399999999999997	0.99375	0.6875
0.000268	1	0.6937500000000001
0.000272	1	0.6937500000000001
0.000276	0.99375	0.7000000000000001
0.00028	0.9875	0.7000000000000001
0.00028399999999999996	0.99375	0.70625
0.000288	0.99375	0.7125
0.000292	0.99375	0.7125
0.000296	0.99375	0.71875
0.0003	0.9875	0.7125
0.00030399999999999996	0.99375	0.71875
0.000308	0.99375	0.7250000000000001
0.000312	0.99375	0.7250000000000001
0.000316	0.99375	0.7375
0.00031999999999999997	0.99375	0.7375
0.00032399999999999996	1	0.7375
0.000328	0.99375	0.7375
0.000332	0.99375	0.74375
0.000336	0.99375	0.74375
0.00033999999999999997	0.9875	0.74375
0.00034399999999999996	0.99375	0.7562500000000001
0.000348	0.9875	0.7562500000000001
0.000352	0.99375	0.7625000000000001
0.000356	0.99375	0.7625000000000001
0.00035999999999999997	0.99375	0.7625000000000001
0.00036399999999999996	0.99375	0.76875
0.000368	0.9875	0.76875
0.000372	0.99375	0.76875
0.000376	0.9875	0.775
0.00037999999999999997	0.99375	0.775
0.000384	0.9875	0.78125
0.000388	0.99375	0.78125
0.000392	0.99375	0.7875000000000001
0.000396	1	0.7875000000000001
0.00039999999999999996	0.99375	0.7875000000000001
0.000404	0.99375	0.7937500000000001
0.000408	0.9875	0.7937500000000001
0.000412	0.9875	0.8
0.000416	0.9875	0.8
0.00041999999999999996	0.99375	0.80625
0.000424	0.99375	0.80625
0.000428	0.99375	0.80625
0.000432	0.9875	0.80625
0.00043599999999999997	0.99375	0.80625
0.00043999999999999996	0.9875	0.8125
0.000444	0.9875	0.8187500000000001
0.000448	0.99375	0.8187500000000001
0.000452	0.99375	0.8187500000000001
0.00045599999999999997	0.99375	0.8187500000000001
0.00045999999999999996	1	0.8250000000000001
0.000464	0.99375	0.8250000000000001
0.000468	0.99375	0.8250000000000001
0.000472	0.99375	0.83125
0.00047599999999999997	0.9875	0.83125
0.00047999999999999996	0.9875	0.83125
0.000484	0.9875	0.83125
0.000488	0.9875	0.83125
0.0004919999999999999	0.9875	0.83125
0.000496	0.99375	0.8375
0.0005	1	0.8500000000000001
0.000504	0.9875	0.8375
0.000508	0.9875	0.84375
0.000512	0.99375	0.8500000000000001
0.000516	0.9875	0.8500000000000001
0.00052	0.99375	0.8500000000000001
0.0005239999999999999	0.9875	0.8500000000000001
0.0005279999999999999	0.99375	0.8562500000000001
0.000532	0.99375	0.8562500000000001
0.000536	0.99375	0.8562500000000001
0.00054	0.99375	0.8562500000000001
0.000544	0.9875	0.8625
0.000548	0.99375	0.8625
0.000552	0.99375	0.86875
0.000556	1	0.86875
0.00056	0.99375	0.86875
0.0005639999999999999	0.9812500000000001	0.8625
0.0005679999999999999	0.9875	0.86875
0.000572	0.99375	0.875
0.000576	0.9875	0.875
0.00058	0.99375	0.875
0.000584	0.9875	0.875
0.000588	0.99375	0.875
0.000592	1	0.8812500000000001
0.000596	0.99375	0.875
0.0006	0.99375	0.8812500000000001
0.0006039999999999999	0.9875	0.8812500000000001
0.0006079999999999999	0.99375	0.8875000000000001
0.000612	0.9875	0.8875000000000001
0.000616	0.9875	0.8875000000000001
0.00062	0.99375	0.8875000000000001
0.000624	0.99375	0.8875000000000001
0.000628	0.99375	0.8875000000000001
0.000632	0.99375	0.89375
0.000636	0.99375	0.89375
