sep=	
Time	Channel1	Channel2
-0.0025	0.028750000000000053	0.028750000000000053
-0.00249	0.028750000000000053	0.028750000000000053
-0.00248	0.028750000000000053	0.028750000000000053
-0.0024700000000000004	0.028750000000000053	0.028750000000000053
-0.0024600000000000004	0.028750000000000053	0.028750000000000053
-0.0024500000000000004	0.028750000000000053	0.028750000000000053
-0.0024400000000000003	0.028750000000000053	0.028750000000000053
-0.0024300000000000003	0.028750000000000053	0.028750000000000053
-0.0024200000000000003	0.028750000000000053	0.028750000000000053
-0.0024100000000000002	0.028750000000000053	0.028750000000000053
-0.0024000000000000002	0.028750000000000053	0.028750000000000053
-0.00239	0.028750000000000053	0.028750000000000053
-0.00238	0.028750000000000053	0.028750000000000053
-0.00237	0.028750000000000053	0.028750000000000053
-0.00236	0.028750000000000053	0.028750000000000053
-0.00235	0.028750000000000053	0.028750000000000053
-0.00234	0.028750000000000053	0.028750000000000053
-0.00233	0.028750000000000053	0.028750000000000053
-0.00232	0.028750000000000053	0.028750000000000053
-0.00231	0.028750000000000053	0.028750000000000053
-0.0023000000000000004	0.028750000000000053	0.028750000000000053
-0.0022900000000000004	0.028750000000000053	0.028750000000000053
-0.0022800000000000003	0.028750000000000053	0.028750000000000053
-0.0022700000000000003	0.028750000000000053	0.028750000000000053
-0.0022600000000000003	0.028750000000000053	0.028750000000000053
-0.0022500000000000003	0.028750000000000053	0.028750000000000053
-0.0022400000000000002	0.028750000000000053	0.028750000000000053
-0.00223	0.028750000000000053	0.028750000000000053
-0.00222	0.028750000000000053	0.028750000000000053
-0.00221	0.028750000000000053	0.028750000000000053
-0.0022	0.028750000000000053	0.028750000000000053
-0.00219	0.028750000000000053	0.028750000000000053
-0.00218	0.028750000000000053	0.028750000000000053
-0.00217	0.028750000000000053	0.028750000000000053
-0.00216	0.028750000000000053	0.028750000000000053
-0.00215	0.028750000000000053	0.028750000000000053
-0.00214	0.028750000000000053	0.028750000000000053
-0.0021300000000000004	0.028750000000000053	0.028750000000000053
-0.0021200000000000004	0.028750000000000053	0.028750000000000053
-0.0021100000000000003	0.028750000000000053	0.028750000000000053
-0.0021000000000000003	0.028750000000000053	0.028750000000000053
-0.0020900000000000003	0.028750000000000053	0.028750000000000053
-0.0020800000000000003	0.028750000000000053	0.028750000000000053
-0.0020700000000000002	0.028750000000000053	0.028750000000000053
-0.00206	0.028750000000000053	0.028750000000000053
-0.00205	0.028750000000000053	0.028750000000000053
-0.00204	0.028750000000000053	0.028750000000000053
-0.00203	0.028750000000000053	0.028750000000000053
-0.00202	0.028750000000000053	0.028750000000000053
-0.00201	0.028750000000000053	0.028750000000000053
-0.002	0.028750000000000053	0.028750000000000053
-0.00199	0.028750000000000053	0.028750000000000053
-0.00198	0.028750000000000053	0.028750000000000053
-0.00197	0.028750000000000053	0.028750000000000053
-0.0019600000000000004	0.028750000000000053	0.028750000000000053
-0.0019500000000000001	0.028750000000000053	0.028750000000000053
-0.00194	0.028750000000000053	0.028750000000000053
-0.00193	0.028750000000000053	0.028750000000000053
-0.0019200000000000003	0.028750000000000053	0.028750000000000053
-0.0019100000000000002	0.028750000000000053	0.028750000000000053
-0.0019000000000000002	0.028750000000000053	0.028750000000000053
-0.0018900000000000002	0.028750000000000053	0.028750000000000053
-0.0018800000000000002	0.028750000000000053	0.028750000000000053
-0.0018700000000000001	0.028750000000000053	0.028750000000000053
-0.00186	0.028750000000000053	0.028750000000000053
-0.00185	0.028750000000000053	0.028750000000000053
-0.00184	0.028750000000000053	0.028750000000000053
-0.0018300000000000002	0.028750000000000053	0.028750000000000053
-0.0018200000000000002	0.028750000000000053	0.028750000000000053
-0.0018100000000000002	0.028750000000000053	0.028750000000000053
-0.0018000000000000002	0.028750000000000053	0.028750000000000053
-0.0017900000000000001	0.028750000000000053	0.028750000000000053
-0.0017800000000000001	0.028750000000000053	0.028750000000000053
-0.00177	0.028750000000000053	0.028750000000000053
-0.00176	0.028750000000000053	0.028750000000000053
-0.00175	0.028750000000000053	0.028750000000000053
-0.0017400000000000002	0.028750000000000053	0.028750000000000053
-0.0017300000000000002	0.028750000000000053	0.028750000000000053
-0.0017200000000000002	0.028750000000000053	0.028750000000000053
-0.0017100000000000001	0.028750000000000053	0.028750000000000053
-0.0017000000000000001	0.028750000000000053	0.028750000000000053
-0.00169	0.028750000000000053	0.028750000000000053
-0.00168	0.028750000000000053	0.028750000000000053
-0.00167	0.028750000000000053	0.028750000000000053
-0.0016600000000000002	0.028750000000000053	0.028750000000000053
-0.0016500000000000002	0.028750000000000053	0.028750000000000053
-0.0016400000000000002	0.028750000000000053	0.028750000000000053
-0.0016300000000000002	0.028750000000000053	0.028750000000000053
-0.0016200000000000001	0.028750000000000053	0.028750000000000053
-0.00161	0.028750000000000053	0.028750000000000053
-0.0016	0.028750000000000053	0.028750000000000053
-0.00159	0.028750000000000053	0.028750000000000053
-0.00158	0.028750000000000053	0.028750000000000053
-0.0015700000000000002	0.028750000000000053	0.028750000000000053
-0.0015600000000000002	0.028750000000000053	0.028750000000000053
-0.0015500000000000002	0.028750000000000053	0.028750000000000053
-0.0015400000000000001	0.028750000000000053	0.028750000000000053
